ImageX	ImageY	BModeResponse	DopplerResponse	DopplerCentroidDistance	frame
282.451355	66.000000	-107374176.000000	-107374176.000000	-107374176.000000	252;
286.787140	66.000000	-107374176.000000	-107374176.000000	-107374176.000000	253;
285.851685	64.000000	-107374176.000000	-107374176.000000	-107374176.000000	254;
287.559723	64.000000	-107374176.000000	-107374176.000000	-107374176.000000	255;
285.350159	63.000000	-107374176.000000	-107374176.000000	-107374176.000000	256;
282.669769	64.000000	-107374176.000000	-107374176.000000	-107374176.000000	257;
283.215607	60.000000	-107374176.000000	-107374176.000000	-107374176.000000	258;
288.232788	65.000000	-107374176.000000	-107374176.000000	-107374176.000000	259;
294.039978	60.000000	-107374176.000000	-107374176.000000	-107374176.000000	260;
291.370514	63.000000	-107374176.000000	-107374176.000000	-107374176.000000	261;
290.667480	64.000000	-107374176.000000	-107374176.000000	-107374176.000000	262;
288.398163	72.000000	-107374176.000000	-107374176.000000	-107374176.000000	263;
288.311279	72.000000	-107374176.000000	-107374176.000000	-107374176.000000	264;
289.380493	71.000000	-107374176.000000	-107374176.000000	-107374176.000000	265;
288.933685	70.000000	-107374176.000000	-107374176.000000	-107374176.000000	266;
296.798462	70.000000	-107374176.000000	-107374176.000000	-107374176.000000	267;
297.384064	67.000000	-107374176.000000	-107374176.000000	-107374176.000000	268;
297.109375	64.000000	-107374176.000000	-107374176.000000	-107374176.000000	269;
297.316162	64.000000	-107374176.000000	-107374176.000000	-107374176.000000	270;
298.340485	63.000000	-107374176.000000	-107374176.000000	-107374176.000000	271;
296.505707	63.000000	-107374176.000000	-107374176.000000	-107374176.000000	272;
296.954041	62.000000	-107374176.000000	-107374176.000000	-107374176.000000	273;
300.750885	61.000000	-107374176.000000	-107374176.000000	-107374176.000000	274;
301.185120	63.000000	-107374176.000000	-107374176.000000	-107374176.000000	275;
295.662598	60.000000	-107374176.000000	-107374176.000000	-107374176.000000	276;
292.010406	60.000000	-107374176.000000	-107374176.000000	-107374176.000000	277;
297.263000	60.000000	-107374176.000000	-107374176.000000	-107374176.000000	278;
295.612091	59.000000	-107374176.000000	-107374176.000000	-107374176.000000	279;
294.534576	59.000000	-107374176.000000	-107374176.000000	-107374176.000000	280;
289.357452	62.000000	-107374176.000000	-107374176.000000	-107374176.000000	281;
291.476593	66.000000	-107374176.000000	-107374176.000000	-107374176.000000	282;
291.668854	61.000000	-107374176.000000	-107374176.000000	-107374176.000000	283;
291.973175	65.000000	-107374176.000000	-107374176.000000	-107374176.000000	284;
292.052246	64.000000	-107374176.000000	-107374176.000000	-107374176.000000	285;
295.214722	61.000000	-107374176.000000	-107374176.000000	-107374176.000000	286;
293.709656	66.000000	-107374176.000000	-107374176.000000	-107374176.000000	287;
293.603485	68.000000	-107374176.000000	-107374176.000000	-107374176.000000	288;
293.944244	64.000000	-107374176.000000	-107374176.000000	-107374176.000000	289;
265.280731	64.000000	-107374176.000000	-107374176.000000	-107374176.000000	290;
274.538239	66.000000	-107374176.000000	-107374176.000000	-107374176.000000	291;
287.540222	73.000000	-107374176.000000	-107374176.000000	-107374176.000000	292;
294.365051	64.000000	-107374176.000000	-107374176.000000	-107374176.000000	293;
292.206543	64.000000	-107374176.000000	-107374176.000000	-107374176.000000	294;
291.150269	64.000000	-107374176.000000	-107374176.000000	-107374176.000000	295;
291.539337	61.000000	-107374176.000000	-107374176.000000	-107374176.000000	296;
292.751862	57.000000	-107374176.000000	-107374176.000000	-107374176.000000	297;
294.070496	56.000000	-107374176.000000	-107374176.000000	-107374176.000000	298;
297.448914	56.000000	-107374176.000000	-107374176.000000	-107374176.000000	299;
298.375000	56.000000	-107374176.000000	-107374176.000000	-107374176.000000	300;
298.880890	56.000000	-107374176.000000	-107374176.000000	-107374176.000000	301;
298.480988	55.000000	-107374176.000000	-107374176.000000	-107374176.000000	302;
298.234161	56.000000	-107374176.000000	-107374176.000000	-107374176.000000	303;
300.004181	57.000000	-107374176.000000	-107374176.000000	-107374176.000000	304;
296.952515	62.000000	-107374176.000000	-107374176.000000	-107374176.000000	305;
291.832062	62.000000	-107374176.000000	-107374176.000000	-107374176.000000	306;
293.755402	55.000000	-107374176.000000	-107374176.000000	-107374176.000000	307;
294.776276	53.000000	-107374176.000000	-107374176.000000	-107374176.000000	308;
296.060669	54.000000	-107374176.000000	-107374176.000000	-107374176.000000	309;
297.570282	54.000000	-107374176.000000	-107374176.000000	-107374176.000000	310;
298.992737	56.000000	-107374176.000000	-107374176.000000	-107374176.000000	311;
297.977142	61.000000	-107374176.000000	-107374176.000000	-107374176.000000	312;
