ImageX	ImageY	BModeResponse	DopplerResponse	DopplerCentroidDistance	frame
338.925903	50.000000	-107374176.000000	-107374176.000000	-107374176.000000	32;
333.410156	45.000000	-107374176.000000	-107374176.000000	-107374176.000000	33;
333.757324	52.000000	-107374176.000000	-107374176.000000	-107374176.000000	34;
337.606354	45.000000	-107374176.000000	-107374176.000000	-107374176.000000	35;
333.258301	45.000000	-107374176.000000	-107374176.000000	-107374176.000000	36;
324.315582	46.000000	-107374176.000000	-107374176.000000	-107374176.000000	37;
333.505371	49.000000	-107374176.000000	-107374176.000000	-107374176.000000	38;
332.882629	48.000000	-107374176.000000	-107374176.000000	-107374176.000000	39;
332.668060	54.000000	-107374176.000000	-107374176.000000	-107374176.000000	40;
325.794769	57.000000	-107374176.000000	-107374176.000000	-107374176.000000	41;
322.936859	58.000000	-107374176.000000	-107374176.000000	-107374176.000000	42;
320.276520	56.000000	-107374176.000000	-107374176.000000	-107374176.000000	43;
324.434509	47.000000	-107374176.000000	-107374176.000000	-107374176.000000	44;
326.271484	63.000000	-107374176.000000	-107374176.000000	-107374176.000000	45;
322.932800	53.000000	-107374176.000000	-107374176.000000	-107374176.000000	46;
324.668091	51.000000	-107374176.000000	-107374176.000000	-107374176.000000	47;
328.141876	68.000000	-107374176.000000	-107374176.000000	-107374176.000000	48;
326.161926	57.000000	-107374176.000000	-107374176.000000	-107374176.000000	49;
327.304901	52.000000	-107374176.000000	-107374176.000000	-107374176.000000	50;
323.664734	48.000000	-107374176.000000	-107374176.000000	-107374176.000000	51;
323.258301	46.000000	-107374176.000000	-107374176.000000	-107374176.000000	52;
318.520233	47.000000	-107374176.000000	-107374176.000000	-107374176.000000	53;
319.570953	75.000000	-107374176.000000	-107374176.000000	-107374176.000000	54;
318.513947	55.000000	-107374176.000000	-107374176.000000	-107374176.000000	55;
316.805664	62.000000	-107374176.000000	-107374176.000000	-107374176.000000	56;
311.066956	51.000000	-107374176.000000	-107374176.000000	-107374176.000000	57;
309.713959	56.000000	-107374176.000000	-107374176.000000	-107374176.000000	58;
311.280121	74.000000	-107374176.000000	-107374176.000000	-107374176.000000	59;
312.924774	74.000000	-107374176.000000	-107374176.000000	-107374176.000000	60;
312.382294	50.000000	-107374176.000000	-107374176.000000	-107374176.000000	61;
314.887024	52.000000	-107374176.000000	-107374176.000000	-107374176.000000	62;
314.244019	52.000000	-107374176.000000	-107374176.000000	-107374176.000000	63;
321.293060	52.000000	-107374176.000000	-107374176.000000	-107374176.000000	64;
325.483826	56.000000	-107374176.000000	-107374176.000000	-107374176.000000	65;
323.868988	57.000000	-107374176.000000	-107374176.000000	-107374176.000000	66;
325.246857	55.000000	-107374176.000000	-107374176.000000	-107374176.000000	67;
327.378204	67.000000	-107374176.000000	-107374176.000000	-107374176.000000	68;
330.891144	75.000000	-107374176.000000	-107374176.000000	-107374176.000000	69;
335.179718	81.000000	-107374176.000000	-107374176.000000	-107374176.000000	70;
342.576080	87.000000	-107374176.000000	-107374176.000000	-107374176.000000	71;
341.526886	83.000000	-107374176.000000	-107374176.000000	-107374176.000000	72;
435.580536	145.000000	-107374176.000000	-107374176.000000	-107374176.000000	80;
430.463867	150.000000	-107374176.000000	-107374176.000000	-107374176.000000	81;
340.754730	121.000000	-107374176.000000	-107374176.000000	-107374176.000000	84;
361.307831	135.000000	-107374176.000000	-107374176.000000	-107374176.000000	85;
353.591705	135.000000	-107374176.000000	-107374176.000000	-107374176.000000	86;
354.844177	108.000000	-107374176.000000	-107374176.000000	-107374176.000000	87;
341.571655	103.000000	-107374176.000000	-107374176.000000	-107374176.000000	88;
340.541565	103.000000	-107374176.000000	-107374176.000000	-107374176.000000	89;
335.061890	99.000000	-107374176.000000	-107374176.000000	-107374176.000000	90;
343.702637	100.000000	-107374176.000000	-107374176.000000	-107374176.000000	91;
346.761047	99.000000	-107374176.000000	-107374176.000000	-107374176.000000	92;
351.222534	98.000000	-107374176.000000	-107374176.000000	-107374176.000000	93;
347.913330	92.000000	-107374176.000000	-107374176.000000	-107374176.000000	94;
346.360321	74.000000	-107374176.000000	-107374176.000000	-107374176.000000	95;
356.534363	79.000000	-107374176.000000	-107374176.000000	-107374176.000000	96;
351.467163	68.000000	-107374176.000000	-107374176.000000	-107374176.000000	97;
351.397614	68.000000	-107374176.000000	-107374176.000000	-107374176.000000	98;
356.245880	78.000000	-107374176.000000	-107374176.000000	-107374176.000000	99;
356.968018	80.000000	-107374176.000000	-107374176.000000	-107374176.000000	100;
354.918335	78.000000	-107374176.000000	-107374176.000000	-107374176.000000	101;
358.139221	79.000000	-107374176.000000	-107374176.000000	-107374176.000000	102;
360.203156	78.000000	-107374176.000000	-107374176.000000	-107374176.000000	103;
359.122681	76.000000	-107374176.000000	-107374176.000000	-107374176.000000	104;
363.162201	85.000000	-107374176.000000	-107374176.000000	-107374176.000000	105;
359.956635	71.000000	-107374176.000000	-107374176.000000	-107374176.000000	106;
360.906952	67.000000	-107374176.000000	-107374176.000000	-107374176.000000	107;
350.432037	68.000000	-107374176.000000	-107374176.000000	-107374176.000000	108;
344.920837	55.000000	-107374176.000000	-107374176.000000	-107374176.000000	109;
