Setting solenoid 1 amount 1
Setting solenoid 2 amount 1
18820186 1 1 -1.00 -1.00 0.000000
18820420 1 1 -1.00 -1.00 0.000000
18820660 1 1 -1.00 -1.00 0.000000
18820942 1 1 -1.00 -1.00 0.000000
18822204 1 1 -1.00 -1.00 0.007813
18822446 1 1 -1.00 -1.00 0.007813
18822691 1 1 -1.00 -1.00 0.007813
18823990 1 1 -1.00 -1.00 0.000000
18824225 1 1 -1.00 -1.00 0.000000
18824465 1 1 -1.00 -1.00 0.000000
18825768 1 1 -1.00 -1.00 -0.031250
18826010 1 1 -1.00 -1.00 -0.031250
18826257 1 1 -1.00 -1.00 -0.031250
18826540 1 1 -1.00 -1.00 -0.031250
18827804 1 1 -1.00 -1.00 -0.085938
18828048 1 1 -1.00 -1.00 -0.085938
18828296 1 1 -1.00 -1.00 -0.085938
18829605 1 1 -1.00 -1.00 -0.117188
18829848 1 1 -1.00 -1.00 -0.117188
18830096 1 1 -1.00 -1.00 -0.117188
18831401 1 1 -1.00 -1.00 -0.125000
18831643 1 1 -1.00 -1.00 -0.125000
18831890 1 1 -1.00 -1.00 -0.125000
18833193 1 1 -1.00 -1.00 -0.125000
18833435 1 1 -1.00 -1.00 -0.125000
18833682 1 1 -1.00 -1.00 -0.125000
18834988 1 1 -1.00 -1.00 -0.125000
18835230 1 1 -1.00 -1.00 -0.125000
18835477 1 1 -1.00 -1.00 -0.125000
18835763 1 1 -1.00 -1.00 -0.125000
18837028 1 1 -1.00 -1.00 -0.117188
18837272 1 1 -1.00 -1.00 -0.117188
18837520 1 1 -1.00 -1.00 -0.117188
18838829 1 1 -1.00 -1.00 -0.125000
18839070 1 1 -1.00 -1.00 -0.125000
18839317 1 1 -1.00 -1.00 -0.125000
18840623 1 1 -1.00 -1.00 -0.132813
18840864 1 1 -1.00 -1.00 -0.132813
18841112 1 1 -1.00 -1.00 -0.132813
18842422 1 1 -1.00 -1.00 -0.140625
18842663 1 1 -1.00 -1.00 -0.140625
18842911 1 1 -1.00 -1.00 -0.140625
18844221 1 1 -1.00 -1.00 -0.156250
18844464 1 1 -1.00 -1.00 -0.156250
18844711 1 1 -1.00 -1.00 -0.156250
18844958 1 1 -1.00 -1.00 -0.156250
18846266 1 1 -1.00 -1.00 -0.164063
18846509 1 1 -1.00 -1.00 -0.164063
18846756 1 1 -1.00 -1.00 -0.164063
18848058 1 1 -1.00 -1.00 -0.171875
18848302 1 1 -1.00 -1.00 -0.171875
18848549 1 1 -1.00 -1.00 -0.171875
18849855 1 1 -1.00 -1.00 -0.171875
18850099 1 1 -1.00 -1.00 -0.171875
18850347 1 1 -1.00 -1.00 -0.171875
18851656 1 1 -1.00 -1.00 -0.171875
18851900 1 1 -1.00 -1.00 -0.171875
18852148 1 1 -1.00 -1.00 -0.171875
18853460 1 1 -1.00 -1.00 -0.203125
18853703 1 1 -1.00 -1.00 -0.203125
18853950 1 1 -1.00 -1.00 -0.203125
