-31.748964	-423.042969	159.574081
-31.734194	-423.091400	159.582687
-31.743620	-423.111572	159.582031
-31.738459	-423.120270	159.581238
-31.745966	-423.124756	159.574875
-31.760799	-423.160034	159.561478
-31.727457	-423.254913	159.616104
-31.723898	-423.359039	159.634949
-31.756262	-423.475281	159.581146
-31.758884	-423.603333	159.571609
-31.743050	-423.753387	159.612564
-31.757849	-423.902191	159.607574
-31.791836	-424.009827	159.550262
-31.781441	-424.106049	159.563004
-31.773289	-424.216614	159.579788
-31.775190	-424.392120	159.594528
-31.791874	-424.578278	159.570038
-31.811037	-424.720337	159.552673
-31.810007	-424.836823	159.558731
-31.797962	-424.959351	159.578156
-31.771078	-425.084167	159.633774
-31.794495	-425.224121	159.591843
-31.806255	-425.450531	159.595703
-31.793533	-425.716248	159.621231
-31.816917	-425.962677	159.585220
-31.819794	-426.160431	159.614182
-31.850628	-426.363464	159.552414
-31.864820	-426.569366	159.556625
-31.867682	-426.798645	159.567429
-31.871092	-427.025482	159.560028
-31.854362	-427.276550	159.608612
-31.856928	-427.507233	159.589905
-31.861290	-427.713501	159.610596
-31.864277	-427.926849	159.615372
-31.873144	-428.098724	159.591003
-31.892946	-428.222626	159.561401
-31.909040	-428.399170	159.556808
-31.893986	-428.570740	159.580765
-31.916626	-428.709137	159.562286
-31.922497	-428.797424	159.544220
-31.933701	-428.883240	159.530518
-31.935600	-428.974396	159.525223
-31.928419	-429.082367	159.558060
-31.917997	-429.272491	159.581039
-31.911011	-429.460632	159.599579
-31.927771	-429.646790	159.570068
-31.912626	-429.769592	159.601715
-31.941250	-429.833740	159.560165
-31.956711	-429.876404	159.540222
-31.944605	-429.950775	159.558975
-31.929449	-429.976837	159.585541
-31.937494	-429.981232	159.577057
-31.927174	-430.043152	159.578384
-31.950289	-430.199158	159.564087
-31.949411	-430.343079	159.561798
-31.952606	-430.455139	159.569489
-31.940863	-430.575897	159.596497
-31.930616	-430.720215	159.608414
-31.934824	-430.898560	159.603851
-31.953472	-431.018127	159.592957
-31.958803	-431.065094	159.583847
-31.947243	-431.118744	159.600235
-31.954903	-431.227051	159.588745
-31.961153	-431.344757	159.584488
-31.980789	-431.520294	159.552872
-31.990650	-431.703217	159.549683
-31.992382	-431.906219	159.563644
-31.994356	-432.146271	159.565903
-31.994036	-432.336517	159.575745
-31.987288	-432.400085	159.590363
-31.986263	-432.508240	159.597580
-31.982447	-432.609680	159.606506
-31.990185	-432.730682	159.592331
-31.991795	-432.832855	159.597061
-31.997118	-432.925293	159.593674
-31.981291	-433.027557	159.619385
-32.006107	-433.214478	159.591644
-32.021034	-433.405792	159.574249
-32.014458	-433.583099	159.592682
-32.015041	-433.720978	159.611069
-32.017075	-433.846710	159.597580
-32.024429	-433.906342	159.589966
-32.025223	-433.910400	159.583633
-32.031414	-433.910248	159.575302
-32.027138	-433.908600	159.586563
-32.015816	-433.918274	159.602432
-32.033489	-433.916412	159.574326
-32.032375	-433.917908	159.576248
-32.030376	-434.022675	159.584595
-32.043602	-434.054474	159.583252
-32.035839	-434.091675	159.587463
-32.041149	-434.203827	159.588394
-32.043190	-434.367706	159.588333
-32.045628	-434.422180	159.575211
-32.045883	-434.421875	159.588120
-32.040665	-434.424896	159.586472
-32.050823	-434.429871	159.572708
-32.053635	-434.434967	159.560013
-32.068222	-434.430145	159.549042
-32.051430	-434.434479	159.569763
-32.060944	-434.430084	159.554092
-32.031673	-434.439484	159.604904
-32.063953	-434.428345	159.563477
-32.064915	-434.424835	159.547409
-32.072304	-434.414368	159.539337
-32.071999	-434.413025	159.552216
-32.060383	-434.416595	159.545959
-32.077396	-434.424225	159.529266
-32.080482	-434.424347	159.529007
-32.048584	-434.422394	159.578888
-32.066139	-434.424103	159.551880
-32.047749	-434.423401	159.574844
-32.051788	-434.416870	159.568878
-32.038986	-434.414032	159.583206
-32.031330	-434.411438	159.590698
-32.020786	-434.382874	159.612503
-32.013763	-434.176147	159.614578
-32.020546	-433.968811	159.603516
-32.021889	-433.793579	159.599945
-32.022190	-433.578888	159.576874
-32.012405	-433.336700	159.591187
-32.007935	-433.167023	159.594238
-32.008480	-432.969086	159.589493
-32.015301	-432.735809	159.564026
-32.000870	-432.513092	159.565201
-31.994898	-432.309082	159.591690
-31.986071	-432.137604	159.572922
-31.976244	-431.939972	159.582687
-31.981073	-431.847260	159.574203
-31.978357	-431.816895	159.577194
-31.975948	-431.787720	159.579849
-31.970257	-431.675629	159.584869
-31.967678	-431.495850	159.582901
-31.960846	-431.264008	159.594376
-31.948284	-431.049530	159.596832
-31.932302	-430.798584	159.616852
-31.935255	-430.598541	159.606964
-31.934605	-430.393768	159.582672
-31.928324	-430.132599	159.584091
-31.914337	-429.868011	159.587784
-31.917969	-429.575867	159.578232
-31.906021	-429.318024	159.582260
-31.906404	-429.105865	159.566467
-31.915546	-428.910583	159.546738
-31.911240	-428.655365	159.539230
-31.898539	-428.298370	159.547394
-31.887804	-427.903687	159.551712
-31.861155	-427.544830	159.580917
-31.858829	-427.249268	159.559555
-31.852118	-426.987244	159.572876
-31.834873	-426.768280	159.588852
-31.834652	-426.569885	159.577286
-31.834091	-426.359772	159.572052
-31.841307	-426.130676	159.570068
-31.835150	-425.899170	159.562607
-31.834866	-425.691010	159.555969
-31.821762	-425.490753	159.568939
-31.820847	-425.284119	159.557861
-31.819700	-425.106140	159.539810
-31.808371	-424.918732	159.559921
-31.814234	-424.736725	159.531281
-31.803932	-424.576355	159.544617
-31.801817	-424.434875	159.557709
-31.795706	-424.241058	159.546677
-31.781898	-424.051788	159.564865
-31.786886	-423.872894	159.563629
-31.770311	-423.677399	159.559418
-31.764942	-423.454712	159.567108
-31.764198	-423.187439	159.560547
-31.760845	-422.915253	159.542984
-31.758118	-422.688416	159.554779
-31.756317	-422.419403	159.528534
-31.757521	-422.144531	159.511551
