  2.610759774091e+002 -6.440814389406e+001 -5.471353609231e+001
  2.609399676218e+002 -6.503846437135e+001 -5.391334086493e+001
  2.611357710860e+002 -6.482601421428e+001 -5.410111464023e+001
  2.608846797090e+002 -6.461562641912e+001 -5.408929731592e+001
  2.613016995003e+002 -6.440667525548e+001 -5.408841477999e+001
  2.610926126543e+002 -6.440101405190e+001 -5.366132178764e+001
  2.606508322007e+002 -6.439719994599e+001 -5.404472788515e+001
  2.606141543660e+002 -6.419247335441e+001 -5.360861312972e+001
  2.606457397891e+002 -6.439857064986e+001 -5.359345151464e+001
  2.606301083588e+002 -6.440582976627e+001 -5.378245132233e+001
  2.605747694186e+002 -6.398354416665e+001 -5.373638192813e+001
  2.608021877318e+002 -6.420528379499e+001 -5.349982539377e+001
  2.610161248803e+002 -6.398192169691e+001 -5.364567059687e+001
  2.607859186265e+002 -6.398603638956e+001 -5.384988133746e+001
  2.605996399602e+002 -6.441749671193e+001 -5.350798780939e+001
  2.609848836212e+002 -6.378211133544e+001 -5.335863686365e+001
  2.609821981099e+002 -6.333400449069e+001 -5.374996051596e+001
  2.605934085482e+002 -6.397443537154e+001 -5.396653731039e+001
  2.606259247830e+002 -6.395920350480e+001 -5.396629244957e+001
  2.605663653907e+002 -6.354006977908e+001 -5.394618413632e+001
  2.607625498950e+002 -6.333530926692e+001 -5.333341918778e+001
  2.607625498950e+002 -6.333530926692e+001 -5.333341918778e+001
  2.607605974125e+002 -6.355959959567e+001 -5.356089789205e+001
  2.604592151806e+002 -6.337615456468e+001 -5.360301525804e+001
  2.604132397569e+002 -6.318082541025e+001 -5.386569138435e+001
  2.603899846095e+002 -6.319107770027e+001 -5.430523937611e+001
  2.601984526247e+002 -6.317361024560e+001 -5.471598434875e+001
  2.601962509574e+002 -6.317726307021e+001 -5.432587997962e+001
  2.601962509574e+002 -6.317726307021e+001 -5.432587997962e+001
  2.601925802769e+002 -6.296020988198e+001 -5.395684606030e+001
  2.601925802769e+002 -6.296020988198e+001 -5.395684606030e+001
  2.602410505045e+002 -6.293411002599e+001 -5.393041585045e+001
  2.602411898100e+002 -6.270826315514e+001 -5.431058304202e+001
  2.600015831635e+002 -6.293794352675e+001 -5.408005422562e+001
  2.599372468465e+002 -6.229894927741e+001 -5.426366399045e+001
  2.599372468465e+002 -6.229894927741e+001 -5.426366399045e+001
  2.601134330875e+002 -6.210581175915e+001 -5.367385638768e+001
  2.601246686332e+002 -6.232329738940e+001 -5.390710825902e+001
  2.601064690212e+002 -6.210740967198e+001 -5.429688557095e+001
  2.598513408239e+002 -6.167750589171e+001 -5.428717006575e+001
  2.600926213421e+002 -6.189087682931e+001 -5.388009644108e+001
  2.598651371012e+002 -6.189437582274e+001 -5.365716487149e+001
  2.598694525324e+002 -6.189044438728e+001 -5.385439960110e+001
  2.598621219517e+002 -6.211788917096e+001 -5.364814310842e+001
