ImageX	ImageY	BModeResponse	DopplerResponse	DopplerCentroidDistance	frame
[
339.480988	169.000000	-107374176.000000	-107374176.000000	-107374176.000000	2;
338.815704	169.000000	-107374176.000000	-107374176.000000	-107374176.000000	3;
342.197723	168.000000	-107374176.000000	-107374176.000000	-107374176.000000	4;
343.572449	168.000000	-107374176.000000	-107374176.000000	-107374176.000000	5;
343.657928	169.000000	-107374176.000000	-107374176.000000	-107374176.000000	6;
343.875702	171.000000	-107374176.000000	-107374176.000000	-107374176.000000	7;
341.787842	174.000000	-107374176.000000	-107374176.000000	-107374176.000000	8;
341.967651	174.000000	-107374176.000000	-107374176.000000	-107374176.000000	9;
348.026459	174.000000	-107374176.000000	-107374176.000000	-107374176.000000	10;
350.922668	173.000000	-107374176.000000	-107374176.000000	-107374176.000000	11;
349.695404	173.000000	-107374176.000000	-107374176.000000	-107374176.000000	12;
354.538940	173.000000	-107374176.000000	-107374176.000000	-107374176.000000	13;
358.944550	176.000000	-107374176.000000	-107374176.000000	-107374176.000000	14;
357.432037	175.000000	-107374176.000000	-107374176.000000	-107374176.000000	15;
356.434357	177.000000	-107374176.000000	-107374176.000000	-107374176.000000	16;
355.518494	183.000000	-107374176.000000	-107374176.000000	-107374176.000000	17;
361.443512	182.000000	-107374176.000000	-107374176.000000	-107374176.000000	18;
370.114502	181.000000	-107374176.000000	-107374176.000000	-107374176.000000	19;
375.913116	182.000000	-107374176.000000	-107374176.000000	-107374176.000000	20;
381.253174	183.000000	-107374176.000000	-107374176.000000	-107374176.000000	21;
384.141235	184.000000	-107374176.000000	-107374176.000000	-107374176.000000	22;
384.624603	184.000000	-107374176.000000	-107374176.000000	-107374176.000000	23;
384.808044	186.000000	-107374176.000000	-107374176.000000	-107374176.000000	24;
384.945648	185.000000	-107374176.000000	-107374176.000000	-107374176.000000	25;
385.927887	186.000000	-107374176.000000	-107374176.000000	-107374176.000000	26;
387.025940	186.000000	-107374176.000000	-107374176.000000	-107374176.000000	27;
385.760498	186.000000	-107374176.000000	-107374176.000000	-107374176.000000	28;
382.753998	188.000000	-107374176.000000	-107374176.000000	-107374176.000000	29;
382.756958	188.000000	-107374176.000000	-107374176.000000	-107374176.000000	30;
384.241333	190.000000	-107374176.000000	-107374176.000000	-107374176.000000	31;
384.043854	192.000000	-107374176.000000	-107374176.000000	-107374176.000000	32;
383.626495	192.000000	-107374176.000000	-107374176.000000	-107374176.000000	33;
387.137390	193.000000	-107374176.000000	-107374176.000000	-107374176.000000	34;
386.645386	194.000000	-107374176.000000	-107374176.000000	-107374176.000000	35;
389.655060	195.000000	-107374176.000000	-107374176.000000	-107374176.000000	36;
395.532562	195.000000	-107374176.000000	-107374176.000000	-107374176.000000	37;
397.504608	194.000000	-107374176.000000	-107374176.000000	-107374176.000000	38;
392.377472	194.000000	-107374176.000000	-107374176.000000	-107374176.000000	39;
388.854675	195.000000	-107374176.000000	-107374176.000000	-107374176.000000	40;
392.903778	194.000000	-107374176.000000	-107374176.000000	-107374176.000000	41;
399.283203	195.000000	-107374176.000000	-107374176.000000	-107374176.000000	42;
405.488556	195.000000	-107374176.000000	-107374176.000000	-107374176.000000	43;
399.423462	193.000000	-107374176.000000	-107374176.000000	-107374176.000000	44;
395.773621	194.000000	-107374176.000000	-107374176.000000	-107374176.000000	45;
400.536499	195.000000	-107374176.000000	-107374176.000000	-107374176.000000	46;
401.504730	196.000000	-107374176.000000	-107374176.000000	-107374176.000000	47;
392.129395	196.000000	-107374176.000000	-107374176.000000	-107374176.000000	48;
391.549988	196.000000	-107374176.000000	-107374176.000000	-107374176.000000	49;
393.995178	196.000000	-107374176.000000	-107374176.000000	-107374176.000000	50;
403.055084	196.000000	-107374176.000000	-107374176.000000	-107374176.000000	51;
405.837830	197.000000	-107374176.000000	-107374176.000000	-107374176.000000	52;
400.746063	198.000000	-107374176.000000	-107374176.000000	-107374176.000000	53;
400.833008	200.000000	-107374176.000000	-107374176.000000	-107374176.000000	54;
399.060608	199.000000	-107374176.000000	-107374176.000000	-107374176.000000	55;
412.657104	199.000000	-107374176.000000	-107374176.000000	-107374176.000000	56;
