ImageX	ImageY	BModeResponse	DopplerResponse	DopplerCentroidDistance	frame
[
356.443878	173.000000	-107374176.000000	-107374176.000000	-107374176.000000	2;
354.449738	172.000000	-107374176.000000	-107374176.000000	-107374176.000000	3;
353.960297	170.000000	-107374176.000000	-107374176.000000	-107374176.000000	4;
356.582153	169.000000	-107374176.000000	-107374176.000000	-107374176.000000	5;
359.181702	169.000000	-107374176.000000	-107374176.000000	-107374176.000000	6;
359.690918	171.000000	-107374176.000000	-107374176.000000	-107374176.000000	7;
353.653900	171.000000	-107374176.000000	-107374176.000000	-107374176.000000	8;
357.721771	170.000000	-107374176.000000	-107374176.000000	-107374176.000000	9;
357.946228	171.000000	-107374176.000000	-107374176.000000	-107374176.000000	10;
355.076599	172.000000	-107374176.000000	-107374176.000000	-107374176.000000	11;
360.754395	172.000000	-107374176.000000	-107374176.000000	-107374176.000000	12;
360.303375	169.000000	-107374176.000000	-107374176.000000	-107374176.000000	13;
361.473511	170.000000	-107374176.000000	-107374176.000000	-107374176.000000	14;
357.192078	169.000000	-107374176.000000	-107374176.000000	-107374176.000000	15;
357.493347	169.000000	-107374176.000000	-107374176.000000	-107374176.000000	16;
358.874298	171.000000	-107374176.000000	-107374176.000000	-107374176.000000	17;
359.291840	171.000000	-107374176.000000	-107374176.000000	-107374176.000000	18;
354.093689	171.000000	-107374176.000000	-107374176.000000	-107374176.000000	19;
355.922180	170.000000	-107374176.000000	-107374176.000000	-107374176.000000	20;
363.396362	172.000000	-107374176.000000	-107374176.000000	-107374176.000000	21;
359.877930	167.000000	-107374176.000000	-107374176.000000	-107374176.000000	22;
360.985291	173.000000	-107374176.000000	-107374176.000000	-107374176.000000	23;
360.511810	171.000000	-107374176.000000	-107374176.000000	-107374176.000000	24;
356.514679	177.000000	-107374176.000000	-107374176.000000	-107374176.000000	25;
355.396454	171.000000	-107374176.000000	-107374176.000000	-107374176.000000	26;
355.793854	173.000000	-107374176.000000	-107374176.000000	-107374176.000000	27;
354.763092	169.000000	-107374176.000000	-107374176.000000	-107374176.000000	28;
356.910889	171.000000	-107374176.000000	-107374176.000000	-107374176.000000	29;
354.047028	173.000000	-107374176.000000	-107374176.000000	-107374176.000000	30;
353.622253	172.000000	-107374176.000000	-107374176.000000	-107374176.000000	31;
357.031250	177.000000	-107374176.000000	-107374176.000000	-107374176.000000	32;
359.654694	174.000000	-107374176.000000	-107374176.000000	-107374176.000000	33;
353.755432	171.000000	-107374176.000000	-107374176.000000	-107374176.000000	34;
349.926025	172.000000	-107374176.000000	-107374176.000000	-107374176.000000	35;
348.736023	174.000000	-107374176.000000	-107374176.000000	-107374176.000000	36;
346.911560	174.000000	-107374176.000000	-107374176.000000	-107374176.000000	37;
344.063019	171.000000	-107374176.000000	-107374176.000000	-107374176.000000	38;
350.991608	172.000000	-107374176.000000	-107374176.000000	-107374176.000000	39;
354.347137	172.000000	-107374176.000000	-107374176.000000	-107374176.000000	40;
356.805237	172.000000	-107374176.000000	-107374176.000000	-107374176.000000	41;
357.246948	170.000000	-107374176.000000	-107374176.000000	-107374176.000000	42;
359.300842	151.000000	-107374176.000000	-107374176.000000	-107374176.000000	43;
361.685059	170.000000	-107374176.000000	-107374176.000000	-107374176.000000	44;
364.678406	169.000000	-107374176.000000	-107374176.000000	-107374176.000000	45;
363.938538	170.000000	-107374176.000000	-107374176.000000	-107374176.000000	46;
366.348450	169.000000	-107374176.000000	-107374176.000000	-107374176.000000	47;
362.215302	169.000000	-107374176.000000	-107374176.000000	-107374176.000000	48;
363.140533	170.000000	-107374176.000000	-107374176.000000	-107374176.000000	49;
358.399628	169.000000	-107374176.000000	-107374176.000000	-107374176.000000	50;
362.654144	168.000000	-107374176.000000	-107374176.000000	-107374176.000000	51;
368.380066	168.000000	-107374176.000000	-107374176.000000	-107374176.000000	52;
366.872223	166.000000	-107374176.000000	-107374176.000000	-107374176.000000	53;
370.102631	171.000000	-107374176.000000	-107374176.000000	-107374176.000000	54;
377.220856	169.000000	-107374176.000000	-107374176.000000	-107374176.000000	55;
373.407196	169.000000	-107374176.000000	-107374176.000000	-107374176.000000	56;
366.520203	167.000000	-107374176.000000	-107374176.000000	-107374176.000000	57;
368.683502	165.000000	-107374176.000000	-107374176.000000	-107374176.000000	58;
370.581207	163.000000	-107374176.000000	-107374176.000000	-107374176.000000	59;
368.830505	162.000000	-107374176.000000	-107374176.000000	-107374176.000000	60;
366.901947	165.000000	-107374176.000000	-107374176.000000	-107374176.000000	61;
364.690887	165.000000	-107374176.000000	-107374176.000000	-107374176.000000	62;
358.939087	150.000000	-107374176.000000	-107374176.000000	-107374176.000000	63;
360.042175	151.000000	-107374176.000000	-107374176.000000	-107374176.000000	64;
363.149078	156.000000	-107374176.000000	-107374176.000000	-107374176.000000	65;
362.042358	160.000000	-107374176.000000	-107374176.000000	-107374176.000000	66;
361.797638	158.000000	-107374176.000000	-107374176.000000	-107374176.000000	67;
355.831512	152.000000	-107374176.000000	-107374176.000000	-107374176.000000	68;
346.347046	147.000000	-107374176.000000	-107374176.000000	-107374176.000000	69;
342.787781	146.000000	-107374176.000000	-107374176.000000	-107374176.000000	70;
350.672974	147.000000	-107374176.000000	-107374176.000000	-107374176.000000	71;
353.775269	151.000000	-107374176.000000	-107374176.000000	-107374176.000000	72;
352.745392	156.000000	-107374176.000000	-107374176.000000	-107374176.000000	73;
348.250793	132.000000	-107374176.000000	-107374176.000000	-107374176.000000	74;
356.302612	135.000000	-107374176.000000	-107374176.000000	-107374176.000000	75;
336.664032	171.000000	-107374176.000000	-107374176.000000	-107374176.000000	76;
365.000000	128.000000	-107374176.000000	-107374176.000000	-107374176.000000	78;
333.784607	157.000000	-107374176.000000	-107374176.000000	-107374176.000000	79;
312.415100	231.000000	-107374176.000000	-107374176.000000	-107374176.000000	80;
];
