ImageX	ImageY	BModeResponse	DopplerResponse	DopplerCentroidDistance	frame
[
394.294373	179.103470	326.089996	1681.579956	49.000000	2;
383.542297	196.960098	125.800003	1681.579956	793.000000	2;
394.942169	178.205185	489.269989	2607.889893	9.000000	3;
383.978851	196.458481	175.320007	2607.889893	629.000000	3;
395.332214	178.049011	416.399994	1998.300049	25.000000	4;
384.009277	196.450562	175.889999	1998.300049	701.000000	4;
397.586334	175.267761	270.950012	1637.089966	36.000000	5;
387.534912	192.570435	134.320007	1637.089966	625.000000	5;
399.528168	174.698486	445.529999	1698.150024	36.000000	6;
388.497803	191.964844	183.449997	1698.150024	765.000000	6;
399.538910	174.700424	449.470001	2098.629883	16.000000	7;
388.056000	191.983673	196.630005	2098.629883	625.000000	7;
398.638062	174.666153	339.079987	1555.900024	36.000000	8;
387.555328	192.468018	163.199997	1555.900024	676.000000	8;
418.992340	214.002441	28.670000	1555.900024	2885.000000	8;
399.580017	173.808701	447.140015	2025.500000	16.000000	9;
388.080688	191.454147	149.949997	2025.500000	712.000000	9;
419.486847	212.511246	15.570000	2025.500000	2690.000000	9;
396.980774	175.677094	492.670013	1981.140015	4.000000	10;
383.082306	195.020996	59.540001	1981.140015	809.000000	10;
395.284332	175.777039	269.320007	1391.739990	36.000000	11;
382.474823	196.401337	140.279999	1391.739990	865.000000	11;
395.121643	179.179291	334.220001	2387.169922	36.000000	12;
380.167389	197.427780	222.429993	2387.169922	701.000000	12;
396.652557	182.682236	563.150024	2512.030029	36.000000	13;
383.528992	199.006699	79.150002	2512.030029	701.000000	13;
371.023499	198.011871	85.949997	2512.030029	914.000000	13;
398.230621	182.675034	587.679993	1654.849976	81.000000	14;
370.496552	199.000000	40.520000	1654.849976	1202.000000	14;
397.521545	178.460419	214.330002	1295.260010	49.000000	15;
396.418304	228.454849	23.809999	247.679993	3481.000000	15;
402.790161	178.850098	276.850006	1235.439941	65.000000	16;
404.338165	177.898605	214.119995	1251.000000	68.000000	17;
352.372803	162.474655	43.400002	1251.000000	1241.000000	17;
404.907654	177.953079	192.009995	1138.520020	49.000000	18;
405.299866	180.981628	412.730011	1301.729980	49.000000	19;
376.051239	197.386475	131.960007	1301.729980	914.000000	19;
408.299286	183.071732	448.320007	1448.119995	49.000000	20;
376.509186	198.412872	215.320007	1448.119995	673.000000	20;
411.062744	180.910309	341.049988	1332.199951	25.000000	21;
376.481506	197.481491	68.099998	1332.199951	970.000000	21;
413.272003	183.765121	877.469971	1847.829956	1.000000	22;
377.033936	197.963882	68.940002	1847.829956	1013.000000	22;
416.265137	181.995804	775.650024	2349.699951	0.000000	23;
380.025208	197.437958	105.580002	2349.699951	976.000000	23;
421.557343	185.689102	848.489990	1786.199951	36.000000	24;
385.351959	197.004517	57.590000	1786.199951	937.000000	24;
426.948486	203.523514	62.520000	1786.199951	1069.000000	24;
424.518921	183.780487	1013.070007	1953.060059	16.000000	25;
385.472046	195.477295	87.849998	1953.060059	1205.000000	25;
440.983185	143.980331	59.480000	1953.060059	949.000000	25;
425.229279	182.919205	992.179993	2422.479980	4.000000	26;
383.604492	194.954376	150.589996	2422.479980	1282.000000	26;
441.979675	143.489380	32.959999	2422.479980	1018.000000	26;
420.544067	185.643311	450.579987	1011.599976	25.000000	27;
