ImageX	ImageY	BModeResponse	DopplerResponse	DopplerCentroidDistance	frame
[
414.627075	120.922852	574.219971	2940.459961	0.000000	2;
401.413116	199.098053	211.520004	2940.459961	7056.000000	2;
472.940002	158.493439	75.510002	2940.459961	4234.000000	2;
415.274109	122.413170	599.340027	2987.040039	0.000000	3;
402.118011	200.625427	219.559998	2987.040039	7057.000000	3;
472.662598	159.931458	90.900002	2987.040039	3961.000000	3;
418.924072	120.311928	310.170013	3135.530029	0.000000	4;
406.666962	132.979782	58.849998	3135.530029	221.000000	4;
328.860535	141.905487	293.950012	3135.530029	6602.000000	4;
420.976318	121.013252	329.019989	4280.890137	0.000000	5;
484.576874	162.985519	200.179993	4280.890137	4082.000000	5;
404.296570	65.873222	111.610001	4280.890137	2516.000000	5;
422.613281	121.952766	306.149994	4579.100098	0.000000	6;
404.778198	66.786018	280.260010	4579.100098	2500.000000	6;
491.040741	164.440323	140.419998	4579.100098	5162.000000	6;
422.943268	124.177246	434.250000	4004.679932	0.000000	7;
405.646912	66.771866	332.130005	4004.679932	2304.000000	7;
331.297760	144.986618	193.449997	4004.679932	6884.000000	7;
423.980652	126.163307	519.820007	3213.379883	0.000000	8;
406.569885	67.715240	317.989990	3213.379883	2025.000000	8;
455.349243	120.972427	51.139999	3213.379883	634.000000	8;
433.066528	126.000954	711.380005	2966.260010	0.000000	9;
405.773834	68.725098	317.750000	2966.260010	2209.000000	9;
495.668304	166.996597	88.000000	2966.260010	6292.000000	9;
427.164825	126.892006	488.910004	4067.639893	0.000000	10;
384.145020	145.982910	207.649994	4067.639893	578.000000	10;
455.004578	122.022102	58.810001	4067.639893	445.000000	10;
436.033112	125.949272	509.989990	4657.080078	0.000000	11;
386.413269	146.911667	231.949997	4657.080078	514.000000	11;
411.070953	70.942184	230.899994	4657.080078	3034.000000	11;
437.039032	125.860497	522.650024	2892.129883	0.000000	12;
387.870911	146.960312	249.419998	2892.129883	745.000000	12;
410.711304	71.436806	227.539993	2892.129883	2117.000000	12;
432.409119	125.079048	328.399994	3374.629883	0.000000	13;
386.302979	146.549286	157.860001	3374.629883	1301.000000	13;
400.965851	272.024384	698.510010	3374.629883	21908.000000	13;
432.662872	126.114670	506.589996	3702.270020	0.000000	14;
450.437073	59.202667	495.940002	3702.270020	3969.000000	14;
411.305420	71.537529	112.309998	3702.270020	2848.000000	14;
434.695251	125.674011	443.140015	3840.899902	0.000000	15;
451.693512	60.113377	526.030029	3840.899902	3600.000000	15;
405.452789	272.062927	628.469971	3840.899902	20458.000000	15;
436.015594	126.222298	317.320007	3423.530029	0.000000	16;
454.033569	60.638786	620.599976	3423.530029	3481.000000	16;
483.763397	164.273346	250.490005	3423.530029	2594.000000	16;
435.212799	128.172989	380.940002	4056.439941	4.000000	17;
488.120117	164.317963	508.140015	4056.439941	1282.000000	17;
392.943237	122.013535	102.720001	4056.439941	1258.000000	17;
435.192322	128.070755	350.950012	2028.530029	0.000000	18;
489.450104	163.715424	555.890015	2028.530029	1568.000000	18;
393.570221	122.013214	117.320000	2028.530029	936.000000	18;
433.640350	123.940140	240.729996	3390.280029	0.000000	19;
490.070709	161.820389	560.150024	3390.280029	1586.000000	19;
457.048035	61.148228	589.289978	3390.280029	3481.000000	19;
433.344604	129.613907	338.619995	4240.899902	1.000000	20;
459.799164	62.861881	639.239990	4240.899902	4904.000000	20;
481.069336	310.407867	983.549988	4240.899902	27325.000000	20;
481.069336	310.407867	983.549988	4240.899902	27325.000000	20;
481.069336	310.407867	983.549988	4240.899902	27325.000000	20;
436.002655	128.427689	557.330017	1743.400024	0.000000	21;
477.144257	119.959572	178.350006	1743.400024	850.000000	21;
497.697998	81.484894	105.260002	1743.400024	4468.000000	21;
439.374786	128.922546	302.390015	1760.949951	25.000000	22;
486.699310	135.787689	206.350006	1760.949951	1025.000000	22;
480.592377	121.921532	43.840000	1760.949951	1669.000000	22;
441.051636	129.202988	225.869995	1507.719971	4.000000	23;
483.954163	136.008713	154.929993	1507.719971	1565.000000	23;
478.118530	192.105392	189.000000	1507.719971	5218.000000	23;
440.398193	127.867218	275.109985	2464.760010	0.000000	24;
477.966797	194.046387	388.410004	2464.760010	3236.000000	24;
495.041382	137.011093	56.779999	2464.760010	2210.000000	24;
439.195435	128.978973	330.480011	1554.689941	0.000000	25;
490.299011	195.384308	180.690002	1554.689941	6361.000000	25;
370.064209	154.932709	90.790001	1554.689941	4205.000000	25;
442.493896	128.499084	362.950012	1842.569946	0.000000	26;
438.864929	100.806778	88.239998	1842.569946	324.000000	26;
471.829163	166.195801	68.540001	1842.569946	2389.000000	26;
445.058075	129.732101	378.829987	1744.119995	25.000000	27;
439.802429	100.978271	139.910004	1744.119995	256.000000	27;
393.345856	140.808197	167.990005	1744.119995	1413.000000	27;
442.914124	128.967529	400.350006	1853.689941	0.000000	28;
439.082245	102.271782	196.740005	1853.689941	361.000000	28;
394.038788	141.759354	111.120003	1853.689941	1640.000000	28;
431.735474	128.871490	554.489990	1543.689941	1.000000	29;
357.033356	198.347244	218.580002	1543.689941	9685.000000	29;
430.427124	129.925293	757.700012	1960.540039	16.000000	30;
393.199768	197.197464	178.559998	1960.540039	6437.000000	30;
346.922577	201.141556	182.619995	1960.540039	12329.000000	30;
428.157166	129.568832	535.080017	1714.800049	0.000000	31;
489.201935	210.817856	746.469971	1714.800049	6813.000000	31;
387.509186	196.989075	92.500000	1714.800049	6037.000000	31;
430.449341	133.233856	630.320007	941.869995	0.000000	32;
408.841461	113.355759	175.229996	941.869995	185.000000	32;
389.341949	197.885666	67.699997	941.869995	6266.000000	32;
433.899597	130.458054	99.400002	1585.780029	1.000000	33;
407.559418	113.523170	120.860001	1585.780029	394.000000	33;
426.809601	129.509262	97.160004	1395.959961	9.000000	34;
406.347565	114.982132	44.770000	1395.959961	128.000000	34;
465.986816	207.110107	467.809998	1395.959961	6341.000000	34;
465.986816	207.110107	467.809998	1395.959961	6341.000000	34;
465.986816	207.110107	467.809998	1395.959961	6341.000000	34;
422.724762	130.011703	134.979996	1471.589966	25.000000	35;
403.993164	136.472794	54.209999	1471.589966	269.000000	35;
442.656952	154.506180	67.980003	1471.589966	1285.000000	35;
418.593567	134.414215	463.190002	1480.130005	9.000000	36;
444.952789	156.391800	137.669998	1480.130005	1108.000000	36;
349.603180	92.847702	172.289993	1480.130005	4397.000000	36;
425.548828	130.678192	263.200012	1549.390015	0.000000	37;
449.737274	157.511368	211.960007	1549.390015	900.000000	37;
480.562408	98.448807	21.389999	1549.390015	2210.000000	37;
429.626038	131.145508	147.559998	880.190002	16.000000	38;
452.589691	157.197678	237.820007	880.190002	909.000000	38;
406.300537	166.928345	153.520004	880.190002	1960.000000	38;
429.474823	127.516144	21.059999	721.289978	16.000000	39;
488.464691	149.799957	424.750000	721.289978	2050.000000	39;
504.082611	105.501938	28.330000	721.289978	5096.000000	39;
433.312927	127.510773	52.919998	428.859985	49.000000	40;
480.667114	152.542282	317.899994	428.859985	2210.000000	40;
434.380432	126.905945	181.919998	515.960022	34.000000	41;
472.347321	155.858795	307.220001	515.960022	2561.000000	41;
431.945557	125.108093	147.830002	759.580017	1.000000	42;
475.392670	155.165817	312.630005	759.580017	1629.000000	42;
420.146942	125.006378	222.539993	829.190002	16.000000	43;
473.187164	156.609360	308.829987	829.190002	1765.000000	43;
434.352234	125.532455	54.540001	616.119995	36.000000	44;
409.942871	126.017586	132.490005	616.119995	325.000000	44;
472.168793	155.507355	90.410004	616.119995	2025.000000	44;
434.944733	125.638870	95.699997	551.559998	36.000000	45;
405.747803	127.236526	148.779999	551.559998	388.000000	45;
456.318359	162.100189	80.349998	551.559998	2053.000000	45;
436.327698	125.486679	69.059998	634.969971	9.000000	46;
396.259613	127.186554	143.710007	634.969971	1181.000000	46;
453.432983	166.424118	120.580002	634.969971	1885.000000	46;
436.912384	125.004349	80.459999	511.220001	25.000000	47;
457.543549	150.802414	156.490005	511.220001	941.000000	47;
396.930176	127.469315	64.029999	511.220001	1153.000000	47;
437.236053	122.703247	164.210007	219.789993	9.000000	48;
399.017303	133.980621	14.450000	219.789993	1224.000000	48;
482.000000	118.575768	25.340000	219.789993	2305.000000	48;
438.088135	120.182495	112.879997	156.750000	81.000000	49;
463.967407	99.532890	82.250000	156.750000	1378.000000	49;
480.527222	121.961632	24.240000	156.750000	2813.000000	49;
439.464111	121.984283	42.619999	217.100006	49.000000	50;
448.629761	152.542343	192.850006	217.100006	1296.000000	50;
466.347839	100.473732	35.590000	217.100006	628.000000	50;
440.570770	122.447113	79.889999	142.080002	3152.000000	51;
465.300079	100.404297	78.209999	142.080002	6757.000000	51;
302.486664	206.977112	42.369999	134.990005	12682.000000	51;
441.958618	121.996231	116.680000	162.479996	1160.000000	52;
426.018616	129.018158	22.580000	162.479996	530.000000	52;
460.059662	162.982712	17.930000	45.700001	4520.000000	52;
441.398956	121.045021	118.379997	250.839996	36.000000	53;
450.898315	152.017029	105.720001	74.099998	1448.000000	53;
427.988220	129.503052	22.920000	250.839996	356.000000	53;
442.346069	120.535027	66.949997	132.330002	74.000000	54;
428.486176	129.507507	12.650000	132.330002	293.000000	54;
434.298828	119.559563	161.089996	175.330002	16.000000	55;
434.862274	119.000938	170.270004	305.170013	9.000000	56;
479.726196	154.516190	168.699997	305.170013	2610.000000	56;
459.449280	163.496506	28.580000	305.170013	2824.000000	56;
433.932159	118.499451	182.600006	226.720001	16.000000	57;
428.017914	116.479111	121.099998	177.389999	9.000000	58;
421.498474	124.996979	19.860001	177.389999	194.000000	58;
427.137115	116.452988	107.639999	61.570000	9.000000	59;
420.018555	125.027542	17.790001	61.570000	205.000000	59;
425.494781	115.995827	110.309998	120.059998	89.000000	60;
425.914551	116.448792	167.250000	124.379997	4.000000	61;
425.330902	116.873718	183.080002	192.160004	37.000000	62;
442.925934	152.044113	110.180000	192.160004	2164.000000	62;
386.507019	149.495316	12.820000	192.160004	2465.000000	62;
427.332123	117.240891	197.639999	229.919998	0.000000	63;
391.380890	98.996269	42.900002	229.919998	1258.000000	63;
470.508423	157.989548	89.019997	229.919998	2920.000000	63;
429.260651	115.983871	211.399994	254.050003	9.000000	64;
392.834198	98.489159	60.860001	254.050003	905.000000	64;
432.132660	114.573196	137.580002	373.799988	81.000000	65;
394.347473	98.949081	105.269997	373.799988	785.000000	65;
477.506042	138.952011	90.029999	373.799988	2756.000000	65;
430.264862	114.493904	172.279999	559.070007	4.000000	66;
395.452179	167.789536	337.739990	559.070007	3650.000000	66;
477.490875	138.479462	82.300003	559.070007	1940.000000	66;
428.918060	113.515327	159.490005	344.299988	9.000000	67;
463.821503	151.493683	54.570000	344.299988	2578.000000	67;
473.047546	139.015335	32.599998	344.299988	2330.000000	67;
430.737122	112.049713	155.479996	583.619995	0.000000	68;
457.471832	152.110229	200.320007	583.619995	1585.000000	68;
405.835754	166.446411	50.290001	583.619995	2960.000000	68;
430.940247	112.475685	170.660004	559.690002	0.000000	69;
475.330658	145.766251	415.750000	559.690002	1625.000000	69;
451.221649	154.444153	68.309998	559.690002	1949.000000	69;
430.984009	111.364021	171.500000	470.290009	25.000000	70;
480.512207	148.446915	972.969971	470.290009	2180.000000	70;
448.966370	153.959824	50.270000	470.290009	2570.000000	70;
432.601990	110.961319	123.839996	620.070007	100.000000	71;
410.993958	169.017441	168.500000	620.070007	1898.000000	71;
447.975159	154.012589	57.180000	620.070007	985.000000	71;
433.115936	110.879181	94.110001	764.289978	144.000000	72;
458.489807	154.146851	268.709991	764.289978	746.000000	72;
407.355133	169.987350	143.889999	764.289978	1913.000000	72;
435.047974	110.444946	121.699997	1118.520020	0.000000	73;
470.748779	149.180222	299.190002	1118.520020	1570.000000	73;
408.336609	170.971939	169.600006	1118.520020	3445.000000	73;
470.492615	151.306931	530.809998	558.049988	3170.000000	74;
473.635345	168.336502	110.430000	558.049988	6868.000000	74;
424.412140	92.913177	28.680000	489.760010	265.000000	75;
482.639679	52.221863	108.400002	489.760010	1709.000000	75;
398.688263	123.082527	89.180000	489.760010	2746.000000	75;
425.000000	91.985519	32.450001	602.179993	221.000000	76;
486.832672	54.274929	135.779999	602.179993	1924.000000	76;
483.027557	141.822800	104.910004	602.179993	4505.000000	76;
471.540558	152.890106	563.799988	817.440002	4346.000000	77;
414.193359	151.661148	324.149994	817.440002	4842.000000	77;
403.739746	152.078323	187.039993	1516.479980	5941.000000	78;
491.500977	145.993561	121.220001	1516.479980	5594.000000	78;
490.144287	156.239960	132.729996	1516.479980	6920.000000	78;
483.778992	151.584747	617.739990	1532.569946	4586.000000	79;
407.776001	150.471115	225.320007	1532.569946	5290.000000	79;
468.882416	169.004395	259.709991	1532.569946	7517.000000	79;
449.812256	83.772629	93.900002	565.530029	36.000000	80;
453.019501	50.514626	51.279999	565.530029	484.000000	80;
470.818237	149.157059	15.790000	565.530029	5729.000000	80;
452.000366	82.944321	27.660000	127.410004	25.000000	81;
448.523407	82.010635	9.400000	14.060000	25.000000	82;
];
