ImageX	ImageY	BModeResponse	DopplerResponse	DopplerCentroidDistance	frame
[
333.765991	169.000000	-107374176.000000	-107374176.000000	-107374176.000000	2;
333.161987	166.000000	-107374176.000000	-107374176.000000	-107374176.000000	3;
335.165375	169.000000	-107374176.000000	-107374176.000000	-107374176.000000	4;
331.236450	167.000000	-107374176.000000	-107374176.000000	-107374176.000000	5;
335.165771	167.000000	-107374176.000000	-107374176.000000	-107374176.000000	6;
337.442291	170.000000	-107374176.000000	-107374176.000000	-107374176.000000	7;
340.082581	172.000000	-107374176.000000	-107374176.000000	-107374176.000000	8;
338.244293	171.000000	-107374176.000000	-107374176.000000	-107374176.000000	9;
336.587097	172.000000	-107374176.000000	-107374176.000000	-107374176.000000	10;
337.766296	169.000000	-107374176.000000	-107374176.000000	-107374176.000000	11;
340.456909	170.000000	-107374176.000000	-107374176.000000	-107374176.000000	12;
341.349792	170.000000	-107374176.000000	-107374176.000000	-107374176.000000	13;
339.295074	171.000000	-107374176.000000	-107374176.000000	-107374176.000000	14;
336.390259	170.000000	-107374176.000000	-107374176.000000	-107374176.000000	15;
333.294342	173.000000	-107374176.000000	-107374176.000000	-107374176.000000	16;
333.355072	174.000000	-107374176.000000	-107374176.000000	-107374176.000000	17;
328.477203	173.000000	-107374176.000000	-107374176.000000	-107374176.000000	18;
340.903046	174.000000	-107374176.000000	-107374176.000000	-107374176.000000	19;
337.185425	174.000000	-107374176.000000	-107374176.000000	-107374176.000000	20;
332.420319	173.000000	-107374176.000000	-107374176.000000	-107374176.000000	21;
330.396790	174.000000	-107374176.000000	-107374176.000000	-107374176.000000	22;
335.391296	174.000000	-107374176.000000	-107374176.000000	-107374176.000000	23;
342.861053	172.000000	-107374176.000000	-107374176.000000	-107374176.000000	24;
341.282166	174.000000	-107374176.000000	-107374176.000000	-107374176.000000	25;
341.383148	173.000000	-107374176.000000	-107374176.000000	-107374176.000000	26;
345.118134	173.000000	-107374176.000000	-107374176.000000	-107374176.000000	27;
336.826691	175.000000	-107374176.000000	-107374176.000000	-107374176.000000	28;
333.397217	176.000000	-107374176.000000	-107374176.000000	-107374176.000000	29;
336.800964	177.000000	-107374176.000000	-107374176.000000	-107374176.000000	30;
338.989288	177.000000	-107374176.000000	-107374176.000000	-107374176.000000	31;
350.000336	176.000000	-107374176.000000	-107374176.000000	-107374176.000000	32;
351.737000	178.000000	-107374176.000000	-107374176.000000	-107374176.000000	33;
349.216614	178.000000	-107374176.000000	-107374176.000000	-107374176.000000	34;
350.300232	178.000000	-107374176.000000	-107374176.000000	-107374176.000000	35;
343.313110	181.000000	-107374176.000000	-107374176.000000	-107374176.000000	36;
348.036957	181.000000	-107374176.000000	-107374176.000000	-107374176.000000	37;
358.593658	180.000000	-107374176.000000	-107374176.000000	-107374176.000000	38;
