ImageX	ImageY	BModeResponse	DopplerResponse	DopplerCentroidDistance	frame
[
398.555481	168.000000	-107374176.000000	-107374176.000000	-107374176.000000	2;
394.002869	169.000000	-107374176.000000	-107374176.000000	-107374176.000000	3;
397.750305	168.000000	-107374176.000000	-107374176.000000	-107374176.000000	4;
394.745514	165.000000	-107374176.000000	-107374176.000000	-107374176.000000	5;
402.311493	162.000000	-107374176.000000	-107374176.000000	-107374176.000000	6;
395.304443	164.000000	-107374176.000000	-107374176.000000	-107374176.000000	7;
395.633850	164.000000	-107374176.000000	-107374176.000000	-107374176.000000	8;
401.546478	163.000000	-107374176.000000	-107374176.000000	-107374176.000000	9;
394.118103	166.000000	-107374176.000000	-107374176.000000	-107374176.000000	10;
398.570496	166.000000	-107374176.000000	-107374176.000000	-107374176.000000	11;
395.878876	169.000000	-107374176.000000	-107374176.000000	-107374176.000000	12;
393.528137	171.000000	-107374176.000000	-107374176.000000	-107374176.000000	13;
392.710602	168.000000	-107374176.000000	-107374176.000000	-107374176.000000	14;
394.255005	169.000000	-107374176.000000	-107374176.000000	-107374176.000000	15;
390.831085	169.000000	-107374176.000000	-107374176.000000	-107374176.000000	16;
393.825592	168.000000	-107374176.000000	-107374176.000000	-107374176.000000	17;
397.584717	169.000000	-107374176.000000	-107374176.000000	-107374176.000000	18;
399.217712	170.000000	-107374176.000000	-107374176.000000	-107374176.000000	19;
396.719910	172.000000	-107374176.000000	-107374176.000000	-107374176.000000	20;
402.794678	173.000000	-107374176.000000	-107374176.000000	-107374176.000000	21;
404.513275	174.000000	-107374176.000000	-107374176.000000	-107374176.000000	22;
409.103699	175.000000	-107374176.000000	-107374176.000000	-107374176.000000	23;
410.382324	172.000000	-107374176.000000	-107374176.000000	-107374176.000000	24;
418.671448	171.000000	-107374176.000000	-107374176.000000	-107374176.000000	25;
421.060608	172.000000	-107374176.000000	-107374176.000000	-107374176.000000	26;
420.702911	175.000000	-107374176.000000	-107374176.000000	-107374176.000000	27;
425.469574	174.000000	-107374176.000000	-107374176.000000	-107374176.000000	28;
424.167267	174.000000	-107374176.000000	-107374176.000000	-107374176.000000	29;
427.239990	179.000000	-107374176.000000	-107374176.000000	-107374176.000000	30;
430.024597	179.000000	-107374176.000000	-107374176.000000	-107374176.000000	31;
434.126404	177.000000	-107374176.000000	-107374176.000000	-107374176.000000	32;
434.921112	179.000000	-107374176.000000	-107374176.000000	-107374176.000000	33;
439.020233	178.000000	-107374176.000000	-107374176.000000	-107374176.000000	34;
439.902985	175.000000	-107374176.000000	-107374176.000000	-107374176.000000	35;
435.812103	175.000000	-107374176.000000	-107374176.000000	-107374176.000000	36;
431.152557	181.000000	-107374176.000000	-107374176.000000	-107374176.000000	37;
430.502533	180.000000	-107374176.000000	-107374176.000000	-107374176.000000	38;
427.567932	178.000000	-107374176.000000	-107374176.000000	-107374176.000000	39;
427.730957	175.000000	-107374176.000000	-107374176.000000	-107374176.000000	40;
430.744385	174.000000	-107374176.000000	-107374176.000000	-107374176.000000	41;
428.666016	173.000000	-107374176.000000	-107374176.000000	-107374176.000000	42;
425.768188	172.000000	-107374176.000000	-107374176.000000	-107374176.000000	43;
428.568420	173.000000	-107374176.000000	-107374176.000000	-107374176.000000	44;
431.460144	177.000000	-107374176.000000	-107374176.000000	-107374176.000000	45;
429.874329	179.000000	-107374176.000000	-107374176.000000	-107374176.000000	46;
434.840179	179.000000	-107374176.000000	-107374176.000000	-107374176.000000	47;
429.860016	180.000000	-107374176.000000	-107374176.000000	-107374176.000000	48;
433.207367	175.000000	-107374176.000000	-107374176.000000	-107374176.000000	49;
432.879578	173.000000	-107374176.000000	-107374176.000000	-107374176.000000	50;
430.020752	171.000000	-107374176.000000	-107374176.000000	-107374176.000000	51;
424.622314	168.000000	-107374176.000000	-107374176.000000	-107374176.000000	52;
420.464203	167.000000	-107374176.000000	-107374176.000000	-107374176.000000	53;
