ImageX	ImageY	BModeResponse	DopplerResponse	DopplerCentroidDistance	frame
[
369.549591	178.634491	924.500000	2424.271729	148.000000	2;
399.542358	205.984451	363.869995	2424.271729	2746.000000	2;
248.231415	154.382217	471.829987	2424.271729	4589.000000	2;
369.078064	177.765976	843.520020	3330.447510	226.000000	3;
400.713989	205.040115	332.980011	3330.447510	3092.000000	3;
253.095230	153.692520	336.859985	3330.447510	4610.000000	3;
368.558868	176.157120	926.739990	2614.954834	64.000000	4;
398.285034	203.515305	416.760010	2614.954834	2245.000000	4;
246.185699	153.343613	451.609985	2614.954834	5429.000000	4;
369.385254	176.207703	914.510010	2899.550293	81.000000	5;
399.423492	203.563797	413.500000	2899.550293	2314.000000	5;
257.341278	153.685516	253.339996	2899.550293	5284.000000	5;
369.835938	177.209518	879.229980	2211.858887	100.000000	6;
401.315460	204.843430	407.470001	2211.858887	2610.000000	6;
349.795990	127.652596	189.550003	2211.858887	1444.000000	6;
371.067383	178.560150	903.460022	2959.270996	100.000000	7;
400.101807	206.491089	411.410004	2959.270996	2545.000000	7;
310.564331	136.326752	168.660004	2959.270996	1417.000000	7;
372.245117	178.597488	814.719971	3816.683838	289.000000	8;
334.944763	134.920380	102.989998	3816.683838	1296.000000	8;
263.858307	156.538116	231.419998	3816.683838	4525.000000	8;
371.992157	177.688828	964.739990	2494.633545	196.000000	9;
342.146576	133.183350	418.059998	2494.633545	1156.000000	9;
324.207703	249.729355	655.659973	2494.633545	5184.000000	9;
369.948730	180.652969	694.059998	2956.734619	64.000000	10;
333.046631	136.010803	132.289993	2956.734619	1205.000000	10;
352.864288	209.467758	88.570000	2956.734619	1156.000000	10;
369.931458	181.492340	732.419983	2017.660645	20.000000	11;
316.378845	253.545166	812.210022	2017.660645	5954.000000	11;
352.397369	210.038071	158.369995	2017.660645	1225.000000	11;
370.099365	182.625626	656.780029	2065.251465	73.000000	12;
351.348785	211.063660	166.029999	2065.251465	1296.000000	12;
314.453003	254.305466	738.270020	2065.251465	6133.000000	12;
371.132141	182.933655	781.179993	2239.043213	10.000000	13;
345.721039	210.188690	378.399994	2239.043213	961.000000	13;
315.609955	254.404526	629.039978	2239.043213	6253.000000	13;
368.136475	184.271637	952.900024	2233.622314	1.000000	14;
345.260681	212.399567	363.089996	2233.622314	1089.000000	14;
369.309418	132.146362	292.779999	2233.622314	1369.000000	14;
372.588593	184.393585	862.200012	2696.758789	4.000000	15;
343.553192	180.499802	49.259998	2696.758789	65.000000	15;
343.799011	211.900894	380.320007	2696.758789	1089.000000	15;
370.733215	186.532486	999.190002	2310.507324	4.000000	16;
361.332855	134.512787	563.750000	2310.507324	1089.000000	16;
350.893066	213.307434	164.979996	2310.507324	1089.000000	16;
372.023407	188.154770	761.789978	2110.081787	1.000000	17;
342.150269	142.943466	227.639999	2110.081787	1296.000000	17;
374.300385	129.467804	103.870003	2110.081787	2644.000000	17;
371.821777	189.774246	672.700012	1976.458984	0.000000	18;
344.695038	143.331039	401.970001	1976.458984	1024.000000	18;
329.537476	218.909286	114.760002	1976.458984	1709.000000	18;
372.301605	190.834045	759.700012	1585.567627	9.000000	19;
345.957336	144.153000	439.269989	1585.567627	842.000000	19;
372.460724	191.780502	647.099976	2018.857544	9.000000	20;
347.229187	147.446793	384.809998	2018.857544	725.000000	20;
422.419281	160.482376	16.170000	2018.857544	2336.000000	20;
375.779694	192.623962	695.330017	2255.358643	9.000000	21;
355.158173	154.385971	41.790001	2255.358643	1117.000000	21;
425.927460	181.038269	42.599998	2255.358643	1521.000000	21;
372.441498	191.670593	569.510010	2404.013672	9.000000	22;
378.537415	202.479385	24.990000	2404.013672	293.000000	22;
430.601868	238.339828	112.500000	2404.013672	4225.000000	22;
374.742920	194.623260	982.679993	1888.703247	9.000000	23;
353.982819	152.110413	123.360001	1888.703247	1160.000000	23;
431.379211	238.868927	134.360001	1888.703247	4304.000000	23;
375.975281	196.017960	1088.969971	1694.554443	9.000000	24;
375.975281	196.017960	1088.969971	1694.554443	9.000000	24;
375.975281	196.017960	1088.969971	1694.554443	9.000000	24;
354.691132	152.233597	180.270004	1694.554443	1090.000000	24;
430.564880	239.904251	139.729996	1694.554443	4045.000000	24;
377.341095	196.497543	1176.829956	1575.502441	16.000000	25;
377.341095	196.497543	1176.829956	1575.502441	16.000000	25;
377.341095	196.497543	1176.829956	1575.502441	16.000000	25;
354.619415	153.355057	167.270004	1575.502441	1025.000000	25;
431.486481	240.507278	52.930000	1575.502441	4597.000000	25;
379.855255	196.739273	1217.119995	1972.926025	9.000000	26;
379.855255	196.739273	1217.119995	1972.926025	9.000000	26;
379.855255	196.739273	1217.119995	1972.926025	9.000000	26;
351.008270	158.039825	26.620001	1972.926025	1586.000000	26;
379.670776	197.121140	1295.150024	1513.202148	9.000000	27;
379.670776	197.121140	1295.150024	1513.202148	9.000000	27;
379.670776	197.121140	1295.150024	1513.202148	9.000000	27;
315.183441	156.427414	85.209999	1513.202148	4573.000000	27;
350.064117	159.537659	29.480000	1513.202148	1665.000000	27;
380.314026	197.872559	1309.949951	1412.726929	16.000000	28;
380.314026	197.872559	1309.949951	1412.726929	16.000000	28;
380.314026	197.872559	1309.949951	1412.726929	16.000000	28;
311.113678	157.035538	158.449997	1412.726929	4276.000000	28;
379.501251	215.983047	20.049999	1412.726929	793.000000	28;
380.090790	200.066650	1467.959961	1734.774170	9.000000	29;
380.090790	200.066650	1467.959961	1734.774170	9.000000	29;
380.090790	200.066650	1467.959961	1734.774170	9.000000	29;
310.745514	158.446762	117.690002	1734.774170	3865.000000	29;
414.705139	247.075867	112.430000	1734.774170	3825.000000	29;
383.861847	200.044373	1342.699951	1501.605347	9.000000	30;
369.675903	152.382828	59.610001	1501.605347	1114.000000	30;
412.151398	248.094162	165.259995	1501.605347	3649.000000	30;
385.285065	203.817322	1613.209961	1286.469849	1.000000	31;
375.015198	154.576630	53.310001	1286.469849	1028.000000	31;
385.800385	202.048172	943.830017	1310.524170	4.000000	32;
397.007446	160.946365	41.580002	1310.524170	890.000000	32;
491.215332	230.664688	58.930000	1310.524170	11700.000000	32;
387.597229	202.591522	696.020020	1229.663574	16.000000	33;
412.049927	254.505829	21.430000	1229.663574	4420.000000	33;
425.450317	255.474838	15.900000	1229.663574	5490.000000	33;
388.460724	200.431870	341.350006	1220.817871	16.000000	34;
390.524567	211.522079	52.540001	1220.817871	289.000000	34;
393.691681	202.009827	300.149994	1168.529663	25.000000	35;
348.572601	192.057983	20.870001	1168.529663	1156.000000	35;
393.082062	202.281265	313.519989	1098.718018	16.000000	36;
394.960999	202.366119	252.789993	968.227417	25.000000	37;
396.101440	202.372635	247.800003	844.336060	36.000000	38;
395.631714	201.604858	251.679993	663.367188	25.000000	39;
394.932831	202.106110	327.970001	789.299927	16.000000	40;
345.909027	181.974487	11.760000	789.299927	1721.000000	40;
394.160309	202.544144	340.190002	988.992249	25.000000	41;
392.114502	201.481461	236.570007	1015.119324	16.000000	42;
361.509247	173.512344	9.720000	1015.119324	1625.000000	42;
392.596771	201.497253	245.089996	893.506287	16.000000	43;
394.959381	201.893707	302.000000	887.158569	36.000000	44;
434.951080	177.534500	22.900000	887.158569	1325.000000	44;
361.038086	173.511078	11.290000	887.158569	1549.000000	44;
394.547150	201.435913	267.579987	1024.343750	25.000000	45;
434.543304	177.948944	32.910000	1024.343750	1538.000000	45;
361.496521	173.496536	8.660000	1024.343750	1322.000000	45;
392.609222	201.336319	240.220001	1090.565918	16.000000	46;
434.508575	178.004807	14.570000	1090.565918	1314.000000	46;
394.259705	202.494766	264.790009	756.706482	16.000000	47;
362.969604	173.023651	17.760000	756.706482	1666.000000	47;
397.236084	204.545456	360.690002	830.179443	25.000000	48;
399.037750	206.064194	554.859985	490.214508	16.000000	49;
399.556335	206.852722	628.840027	859.791626	25.000000	50;
397.480347	206.898712	878.039978	825.499329	16.000000	51;
470.025787	200.959030	26.360001	825.499329	4112.000000	51;
400.296936	209.059555	627.979980	982.723511	36.000000	52;
401.428986	205.344772	325.489990	846.064453	25.000000	53;
397.996460	216.012207	25.379999	846.064453	289.000000	53;
402.427155	210.113434	704.609985	884.288391	16.000000	54;
403.825104	210.191116	756.840027	852.452942	25.000000	55;
438.949646	229.457840	69.500000	852.452942	2066.000000	55;
359.970428	248.979813	13.870000	852.452942	3770.000000	55;
405.274445	210.779709	653.969971	806.719910	36.000000	56;
438.938843	229.501953	112.480003	806.719910	1241.000000	56;
358.999786	249.030823	45.419998	806.719910	4705.000000	56;
406.240082	205.945938	305.010010	747.187378	16.000000	57;
438.898102	229.025787	146.610001	747.187378	1090.000000	57;
406.295959	206.471771	357.929993	679.566284	25.000000	58;
437.188629	229.116638	176.960007	679.566284	1460.000000	58;
406.308441	206.456879	353.899994	938.767395	25.000000	59;
436.674866	229.082687	167.750000	938.767395	1184.000000	59;
406.294342	206.119324	287.279999	1093.971313	16.000000	60;
437.436432	229.468979	112.180000	1093.971313	1073.000000	60;
406.675232	206.110779	290.390015	831.879578	16.000000	61;
433.152252	230.408051	209.580002	831.879578	928.000000	61;
407.215210	206.990128	269.299988	782.060547	64.000000	62;
430.151978	231.513687	219.979996	782.060547	1168.000000	62;
407.965240	207.981659	209.369995	517.049988	64.000000	63;
428.410675	232.124008	249.179993	517.049988	965.000000	63;
441.239777	201.435638	58.970001	517.049988	488.000000	63;
409.543457	208.472748	94.470001	830.425964	16.000000	64;
423.146790	232.512115	338.519989	830.425964	625.000000	64;
410.982880	219.022247	17.530001	830.425964	225.000000	64;
409.963776	208.979355	78.940002	956.626282	0.000000	65;
415.757477	233.514099	584.460022	956.626282	256.000000	65;
449.501404	198.496613	45.810001	956.626282	936.000000	65;
410.531525	208.476715	48.520000	827.575684	0.000000	66;
403.777496	236.884903	431.100006	827.575684	256.000000	66;
429.105530	230.623825	16.959999	827.575684	520.000000	66;
413.351318	208.017670	30.570000	734.518677	4.000000	67;
401.967773	236.964539	472.130005	734.518677	256.000000	67;
454.975800	197.027527	45.040001	734.518677	1908.000000	67;
412.226959	207.495560	62.959999	725.555908	0.000000	68;
398.116028	236.790604	654.299988	725.555908	441.000000	68;
455.837891	196.113312	51.630001	725.555908	1813.000000	68;
415.061859	207.553635	58.830002	846.016724	1.000000	69;
395.544647	237.481918	667.719971	846.016724	529.000000	69;
455.932190	196.025421	20.059999	846.016724	1649.000000	69;
418.002747	207.020340	32.950001	892.704590	1.000000	70;
404.549438	234.310486	237.149994	892.704590	676.000000	70;
404.943756	233.399506	140.800003	572.525146	625.000000	71;
404.250061	233.486038	42.630001	108.087273	601.000000	72;
405.007568	234.011368	21.110001	661.864380	16.000000	73;
403.463928	233.487106	3.880000	186.919373	9.000000	74;
412.418335	243.038254	12.550000	186.919373	153.000000	74;
414.421173	243.022980	15.670000	44.567390	1557.000000	75;
339.486603	256.986084	10.070000	44.567390	1300.000000	75;
];
