ImageX	ImageY	BModeResponse	DopplerResponse	DopplerCentroidDistance	frame
[
345.443085	206.279221	1385.640015	6298.290039	676.000000	2;
346.014954	200.253357	930.250000	6063.089844	841.000000	3;
336.958405	219.417679	156.960007	6063.089844	2834.000000	3;
346.993835	215.995895	14.620000	6063.089844	2704.000000	3;
344.951202	205.724609	1424.319946	6175.379883	441.000000	4;
345.047272	205.758240	1427.189941	5986.669922	576.000000	5;
345.491516	205.744736	1539.219971	6522.490234	961.000000	6;
422.038422	153.036987	14.060000	6522.490234	5066.000000	6;
345.893677	206.857391	1414.949951	6643.200195	529.000000	7;
348.548584	200.973953	1040.829956	5728.580078	196.000000	8;
343.203918	218.944366	188.559998	5728.580078	1444.000000	8;
318.999054	225.981781	31.840000	5728.580078	2650.000000	8;
355.676880	208.766891	1556.849976	7068.450195	144.000000	9;
316.133301	225.543488	158.440002	7068.450195	2257.000000	9;
328.775940	277.978973	156.029999	7068.450195	9005.000000	9;
359.513306	205.892014	1188.959961	5604.100098	144.000000	10;
386.909607	238.570007	60.070000	5604.100098	3700.000000	10;
349.325562	271.056244	39.470001	5604.100098	7569.000000	10;
362.282837	202.726517	869.710022	4714.299805	49.000000	11;
344.046112	220.010559	62.470001	4714.299805	986.000000	11;
348.000000	270.497650	36.230000	4714.299805	6725.000000	11;
363.257080	203.234177	802.650024	4946.709961	49.000000	12;
344.984833	220.496979	81.029999	4946.709961	981.000000	12;
349.531006	271.494659	28.059999	4946.709961	6760.000000	12;
363.790649	203.137451	939.130005	5017.740234	36.000000	13;
345.033875	220.453964	81.790001	5017.740234	981.000000	13;
389.028107	239.484985	36.290001	5017.740234	3076.000000	13;
365.151733	204.362000	1015.559998	4535.830078	25.000000	14;
346.527374	220.997772	35.799999	4535.830078	890.000000	14;
367.487640	221.973511	28.320000	4535.830078	905.000000	14;
364.520447	202.952103	854.229980	5073.939941	49.000000	15;
343.680267	270.044403	101.989998	5073.939941	6570.000000	15;
332.010681	157.497330	16.870001	5073.939941	1325.000000	15;
367.297607	203.440247	797.559998	5013.569824	4.000000	16;
338.897919	159.028152	56.130001	5013.569824	1489.000000	16;
337.993652	270.614166	177.699997	5013.569824	5769.000000	16;
367.988525	205.260193	941.059998	4812.180176	4.000000	17;
341.198303	272.909698	293.250000	4812.180176	5641.000000	17;
424.308990	187.048279	138.550003	4812.180176	2941.000000	17;
369.441162	206.038483	974.960022	4630.839844	1.000000	18;
372.006500	223.494583	18.480000	4630.839844	706.000000	18;
333.497620	272.507996	85.769997	4630.839844	5917.000000	18;
370.451630	206.491821	934.559998	4713.029785	9.000000	19;
427.531372	188.120270	399.089996	4713.029785	2617.000000	19;
373.006073	223.497513	18.090000	4713.029785	797.000000	19;
371.516571	206.413712	863.099976	5016.569824	1.000000	20;
418.365295	188.884476	77.389999	5016.569824	2637.000000	20;
325.394989	274.990601	57.470001	5016.569824	6737.000000	20;
377.499573	209.767975	907.289978	4084.709961	0.000000	21;
365.000305	264.034485	32.759998	4084.709961	3681.000000	21;
355.011688	270.495789	15.410000	4084.709961	4889.000000	21;
379.362549	211.111160	931.159973	3854.679932	4.000000	22;
459.059540	198.529266	19.820000	3854.679932	6561.000000	22;
355.490845	271.493347	12.000000	3854.679932	5261.000000	22;
380.567444	212.647186	904.799988	3953.989990	16.000000	23;
346.501221	253.510086	12.390000	3953.989990	3433.000000	23;
412.007568	310.502197	15.850000	3953.989990	13037.000000	23;
381.132629	212.716675	904.190002	4119.830078	4.000000	24;
326.937866	283.936157	88.180000	4119.830078	7844.000000	24;
411.094727	310.511444	36.740002	4119.830078	12473.000000	24;
382.414581	214.273712	855.119995	4459.430176	4.000000	25;
330.740540	285.051361	59.779999	4459.430176	8081.000000	25;
419.057983	302.018311	32.759998	4459.430176	10853.000000	25;
384.227509	214.832138	740.919983	4773.720215	9.000000	26;
328.281586	286.437256	121.139999	4773.720215	8410.000000	26;
420.081360	302.044586	67.970001	4773.720215	10498.000000	26;
383.934509	215.945724	923.270020	4808.410156	0.000000	27;
324.419067	288.524017	26.870001	4808.410156	9490.000000	27;
384.744385	216.224014	1010.330017	5130.859863	0.000000	28;
358.984558	261.516602	21.389999	5130.859863	3076.000000	28;
325.940247	288.966888	13.890000	5130.859863	9410.000000	28;
388.653870	217.362839	915.539978	4647.959961	4.000000	29;
389.514587	217.708649	997.960022	4450.669922	4.000000	30;
389.826965	217.682327	1013.140015	4604.140137	4.000000	31;
392.710052	217.757828	978.239990	4617.359863	1.000000	32;
376.376007	297.971100	79.599998	4617.359863	7825.000000	32;
395.676941	219.795319	928.500000	4410.660156	4.000000	33;
374.501312	300.506531	26.750000	4410.660156	8461.000000	33;
358.488312	302.490204	26.500000	4410.660156	9689.000000	33;
396.779999	220.188614	1044.869995	3798.020020	4.000000	34;
357.562561	302.495544	77.430000	3798.020020	9181.000000	34;
395.298248	219.693573	860.960022	3636.159912	9.000000	35;
374.033508	304.495972	37.299999	3636.159912	9146.000000	35;
355.482178	301.514587	18.520000	3636.159912	9488.000000	35;
395.982391	215.991867	324.700012	2524.850098	0.000000	36;
395.355225	225.999130	69.110001	2524.850098	121.000000	36;
395.914429	214.724960	305.950012	2810.590088	0.000000	37;
394.457428	225.462128	74.459999	2810.590088	100.000000	37;
350.371887	205.016068	37.970001	2810.590088	1274.000000	37;
399.760040	215.954056	230.289993	3111.989990	0.000000	38;
351.697876	207.232300	124.019997	3111.989990	1373.000000	38;
371.040588	204.054443	33.250000	3111.989990	533.000000	38;
404.876862	222.865067	687.210022	3806.300049	4.000000	39;
407.210663	223.758835	660.080017	3112.959961	25.000000	40;
409.006714	224.551041	773.580017	3314.100098	25.000000	41;
389.374573	197.057144	37.270000	3314.100098	338.000000	41;
411.344879	223.630768	765.820007	4094.379883	64.000000	42;
389.931152	197.405792	53.450001	4094.379883	145.000000	42;
411.539551	221.236588	442.540009	3298.050049	36.000000	43;
414.496735	231.970886	38.130001	3298.050049	386.000000	43;
412.103271	220.676605	340.109985	2920.620117	25.000000	44;
412.756012	221.014847	281.519989	2904.340088	49.000000	45;
415.905518	221.072510	271.549988	2414.439941	49.000000	46;
417.589508	222.440552	226.149994	2167.600098	64.000000	47;
414.539215	222.957275	500.329987	3751.409912	64.000000	48;
421.155731	233.019196	65.110001	3751.409912	400.000000	48;
415.782990	228.177155	770.030029	4217.729980	144.000000	49;
455.085999	303.083588	49.889999	4217.729980	9908.000000	49;
417.557800	228.250488	690.830017	3855.520020	169.000000	50;
416.249207	228.164795	879.969971	3796.250000	196.000000	51;
417.386871	229.041885	941.489990	3908.800049	324.000000	52;
422.911407	229.495926	1071.140015	3668.080078	49.000000	53;
455.399902	191.558105	88.800003	3668.080078	1170.000000	53;
421.870117	229.918335	598.130005	2491.689941	64.000000	54;
423.151184	229.515213	956.119995	2666.250000	25.000000	55;
424.415070	230.248901	740.859985	2509.429932	25.000000	56;
424.743286	230.241699	851.409973	2960.800049	9.000000	57;
461.508118	283.493530	12.340000	2960.800049	4868.000000	57;
427.296478	230.377167	721.130005	2194.290039	16.000000	58;
430.531433	232.303299	655.489990	1878.439941	25.000000	59;
441.917511	297.962067	72.500000	1878.439941	5825.000000	59;
432.016907	230.190475	375.209991	943.570007	36.000000	60;
433.519104	240.495758	23.540001	943.570007	386.000000	60;
432.000946	230.047394	417.410004	812.789978	25.000000	61;
432.582001	228.907028	293.220001	1208.369995	36.000000	62;
434.059296	227.940460	260.859985	851.280029	25.000000	63;
434.009399	230.202545	361.450012	1043.479980	16.000000	64;
437.500000	240.502075	14.440000	1043.479980	290.000000	64;
436.099335	228.486359	275.640015	902.179993	29.000000	65;
442.600037	235.354462	486.070007	669.830017	36.000000	66;
443.603638	229.000000	33.480000	314.369995	25.000000	67;
445.310394	239.133530	128.960007	313.250000	144.000000	67;
449.997406	231.005112	92.019997	149.190002	16.000000	68;
455.945251	229.523773	31.959999	130.389999	25.000000	69;
446.058533	230.006424	15.550000	79.059998	106.000000	69;
456.469238	222.521683	14.300000	157.100006	116.000000	70;
400.505829	234.536972	2.570000	40.580002	2074.000000	70;
455.206024	222.088486	54.700001	192.979996	9.000000	71;
455.515533	230.497482	23.799999	192.979996	10.000000	71;
462.420044	231.025208	58.709999	109.919998	36.000000	72;
463.498627	230.000000	21.879999	101.510002	36.000000	73;
465.027679	231.015549	99.660004	357.170013	64.000000	74;
465.555634	229.991302	91.930000	326.059998	49.000000	75;
466.057251	228.565445	142.720001	376.109985	16.000000	76;
466.652130	229.562531	133.839996	322.299988	25.000000	77;
471.026794	231.501556	57.880001	266.429993	36.000000	78;
475.062775	230.000000	26.129999	254.220001	36.000000	79;
485.028870	249.979004	11.430000	75.919998	674.000000	79;
482.513489	229.000000	23.350000	183.000000	36.000000	80;
479.500916	241.998184	27.570000	93.139999	324.000000	80;
485.997223	229.996552	121.830002	486.950012	113.000000	81;
488.502258	228.995789	180.550003	844.099976	65.000000	82;
489.017578	227.507553	138.309998	803.059998	26.000000	83;
483.674103	227.500458	161.429993	614.940002	40.000000	84;
480.329559	227.099442	235.520004	912.539978	25.000000	85;
484.698578	226.537796	418.640015	929.729980	0.000000	86;
483.621063	226.537949	361.260010	846.419983	16.000000	87;
476.001221	228.984558	48.549999	305.040009	125.000000	88;
449.404205	255.532150	61.900002	246.929993	1025.000000	88;
473.525024	229.503586	165.589996	860.500000	34.000000	89;
473.758606	230.861954	295.559998	1314.579956	85.000000	90;
430.977020	213.505890	16.980000	1314.579956	565.000000	90;
471.706604	231.800293	336.100006	1380.000000	16.000000	91;
498.543671	227.995178	22.790001	1380.000000	1093.000000	91;
471.998047	230.989578	333.149994	1183.839966	25.000000	92;
498.540924	227.004150	24.070000	1183.839966	1165.000000	92;
470.921478	232.841629	330.049988	1127.699951	64.000000	93;
473.969177	232.985519	145.080002	720.989990	64.000000	94;
479.496216	233.479233	183.729996	988.280029	100.000000	95;
483.482513	233.445480	183.419998	687.309998	160.000000	96;
487.738708	232.457153	208.570007	603.460022	82.000000	97;
492.494598	231.018127	117.470001	751.809998	149.000000	98;
495.099335	231.512711	101.459999	661.479980	109.000000	99;
495.282959	231.455780	64.459999	591.580017	200.000000	100;
496.274841	231.044861	53.270000	412.179993	185.000000	101;
496.489136	229.982437	21.629999	341.480011	221.000000	102;
498.519379	222.495285	9.550000	341.480011	324.000000	102;
496.206116	227.445465	96.639999	569.830017	225.000000	103;
496.795868	224.030624	51.930000	470.510010	324.000000	104;
495.202515	223.996414	39.009998	403.109985	324.000000	105;
466.594299	242.494919	38.330002	170.820007	196.000000	106;
];
