ImageX	ImageY	BModeResponse	DopplerResponse	DopplerCentroidDistance	frame
[
416.585815	112.000000	-107374176.000000	-107374176.000000	-107374176.000000	2;
418.145966	113.000000	-107374176.000000	-107374176.000000	-107374176.000000	3;
419.957916	117.000000	-107374176.000000	-107374176.000000	-107374176.000000	4;
421.718109	119.000000	-107374176.000000	-107374176.000000	-107374176.000000	5;
422.056763	121.000000	-107374176.000000	-107374176.000000	-107374176.000000	6;
422.122894	119.000000	-107374176.000000	-107374176.000000	-107374176.000000	7;
421.376862	117.000000	-107374176.000000	-107374176.000000	-107374176.000000	8;
423.170776	120.000000	-107374176.000000	-107374176.000000	-107374176.000000	9;
428.114288	127.000000	-107374176.000000	-107374176.000000	-107374176.000000	10;
430.116974	130.000000	-107374176.000000	-107374176.000000	-107374176.000000	11;
428.472839	121.000000	-107374176.000000	-107374176.000000	-107374176.000000	12;
431.173767	120.000000	-107374176.000000	-107374176.000000	-107374176.000000	13;
433.107422	127.000000	-107374176.000000	-107374176.000000	-107374176.000000	14;
433.372742	125.000000	-107374176.000000	-107374176.000000	-107374176.000000	15;
433.891174	125.000000	-107374176.000000	-107374176.000000	-107374176.000000	16;
434.477234	138.000000	-107374176.000000	-107374176.000000	-107374176.000000	17;
432.353333	131.000000	-107374176.000000	-107374176.000000	-107374176.000000	18;
435.790680	125.000000	-107374176.000000	-107374176.000000	-107374176.000000	19;
433.878632	139.000000	-107374176.000000	-107374176.000000	-107374176.000000	20;
436.015137	126.000000	-107374176.000000	-107374176.000000	-107374176.000000	21;
439.392731	140.000000	-107374176.000000	-107374176.000000	-107374176.000000	22;
435.934448	123.000000	-107374176.000000	-107374176.000000	-107374176.000000	23;
440.141296	135.000000	-107374176.000000	-107374176.000000	-107374176.000000	24;
436.079010	124.000000	-107374176.000000	-107374176.000000	-107374176.000000	25;
439.312500	122.000000	-107374176.000000	-107374176.000000	-107374176.000000	26;
436.926331	120.000000	-107374176.000000	-107374176.000000	-107374176.000000	27;
438.756683	125.000000	-107374176.000000	-107374176.000000	-107374176.000000	28;
434.351349	122.000000	-107374176.000000	-107374176.000000	-107374176.000000	29;
434.924652	120.000000	-107374176.000000	-107374176.000000	-107374176.000000	30;
435.429443	129.000000	-107374176.000000	-107374176.000000	-107374176.000000	31;
431.871735	125.000000	-107374176.000000	-107374176.000000	-107374176.000000	32;
429.483093	131.000000	-107374176.000000	-107374176.000000	-107374176.000000	33;
420.689606	125.000000	-107374176.000000	-107374176.000000	-107374176.000000	34;
419.112610	122.000000	-107374176.000000	-107374176.000000	-107374176.000000	35;
419.333771	125.000000	-107374176.000000	-107374176.000000	-107374176.000000	36;
437.845062	124.000000	-107374176.000000	-107374176.000000	-107374176.000000	37;
435.899414	123.000000	-107374176.000000	-107374176.000000	-107374176.000000	38;
432.558899	122.000000	-107374176.000000	-107374176.000000	-107374176.000000	39;
432.308044	119.000000	-107374176.000000	-107374176.000000	-107374176.000000	40;
422.157867	119.000000	-107374176.000000	-107374176.000000	-107374176.000000	41;
436.450836	120.000000	-107374176.000000	-107374176.000000	-107374176.000000	42;
436.260986	119.000000	-107374176.000000	-107374176.000000	-107374176.000000	43;
437.952881	118.000000	-107374176.000000	-107374176.000000	-107374176.000000	44;
435.203339	117.000000	-107374176.000000	-107374176.000000	-107374176.000000	45;
441.490997	120.000000	-107374176.000000	-107374176.000000	-107374176.000000	46;
437.445648	118.000000	-107374176.000000	-107374176.000000	-107374176.000000	47;
432.019714	115.000000	-107374176.000000	-107374176.000000	-107374176.000000	48;
425.227325	119.000000	-107374176.000000	-107374176.000000	-107374176.000000	49;
440.143036	114.000000	-107374176.000000	-107374176.000000	-107374176.000000	50;
379.633331	117.000000	-107374176.000000	-107374176.000000	-107374176.000000	51;
401.059723	127.000000	-107374176.000000	-107374176.000000	-107374176.000000	52;
442.676178	113.000000	-107374176.000000	-107374176.000000	-107374176.000000	53;
433.477905	112.000000	-107374176.000000	-107374176.000000	-107374176.000000	54;
426.160583	113.000000	-107374176.000000	-107374176.000000	-107374176.000000	55;
437.984833	113.000000	-107374176.000000	-107374176.000000	-107374176.000000	56;
427.713287	111.000000	-107374176.000000	-107374176.000000	-107374176.000000	57;
430.941498	111.000000	-107374176.000000	-107374176.000000	-107374176.000000	58;
429.253540	111.000000	-107374176.000000	-107374176.000000	-107374176.000000	59;
411.307587	109.000000	-107374176.000000	-107374176.000000	-107374176.000000	60;
425.533051	112.000000	-107374176.000000	-107374176.000000	-107374176.000000	61;
417.624268	108.000000	-107374176.000000	-107374176.000000	-107374176.000000	62;
430.854401	114.000000	-107374176.000000	-107374176.000000	-107374176.000000	63;
428.942596	109.000000	-107374176.000000	-107374176.000000	-107374176.000000	64;
431.347992	103.000000	-107374176.000000	-107374176.000000	-107374176.000000	65;
436.788300	109.000000	-107374176.000000	-107374176.000000	-107374176.000000	66;
432.256287	107.000000	-107374176.000000	-107374176.000000	-107374176.000000	67;
427.815918	113.000000	-107374176.000000	-107374176.000000	-107374176.000000	68;
435.314484	110.000000	-107374176.000000	-107374176.000000	-107374176.000000	69;
430.488922	104.000000	-107374176.000000	-107374176.000000	-107374176.000000	70;
430.124420	124.000000	-107374176.000000	-107374176.000000	-107374176.000000	71;
432.112610	126.000000	-107374176.000000	-107374176.000000	-107374176.000000	72;
436.650299	112.000000	-107374176.000000	-107374176.000000	-107374176.000000	73;
439.429779	88.000000	-107374176.000000	-107374176.000000	-107374176.000000	74;
441.549377	80.000000	-107374176.000000	-107374176.000000	-107374176.000000	75;
442.561523	80.000000	-107374176.000000	-107374176.000000	-107374176.000000	76;
443.250854	80.000000	-107374176.000000	-107374176.000000	-107374176.000000	77;
446.850372	79.000000	-107374176.000000	-107374176.000000	-107374176.000000	78;
447.196411	79.000000	-107374176.000000	-107374176.000000	-107374176.000000	79;
448.199493	75.000000	-107374176.000000	-107374176.000000	-107374176.000000	80;
449.925781	76.000000	-107374176.000000	-107374176.000000	-107374176.000000	81;
450.437592	76.000000	-107374176.000000	-107374176.000000	-107374176.000000	82;
];
